ID, Age, Gender, Income
CUST-82946 - 18 - Female - $75913.3
CUST-46220 - 18 - Female - $76022.6
CUST-27146 - 18 - Female - $76030.5
CUST-93154 - 18 - Female - $76416.4
CUST-77351 - 18 - Female - $76494.5
CUST-35716 - 18 - Female - $76661.6
CUST-18870 - 18 - Female - $77139.3
CUST-69678 - 18 - Female - $77417.2
CUST-17206 - 18 - Female - $77683.7
CUST-44453 - 18 - Female - $77990.4
CUST-74568 - 18 - Female - $78478.9
CUST-30828 - 18 - Female - $78553.2
CUST-91491 - 18 - Female - $78636.2
CUST-74083 - 18 - Female - $78950.1
CUST-83350 - 18 - Female - $79007.2
CUST-54495 - 18 - Female - $79030.6
CUST-16859 - 18 - Female - $79162.9
CUST-28823 - 18 - Female - $80086.8
CUST-57694 - 18 - Female - $81489.2
CUST-92592 - 18 - Female - $81535.7
CUST-43531 - 18 - Female - $81868.1
CUST-63084 - 18 - Female - $82382.5
CUST-90371 - 18 - Female - $82484.8
CUST-52906 - 18 - Female - $82539.5
CUST-82132 - 18 - Female - $82631.4
CUST-25394 - 18 - Female - $82724.9
CUST-66414 - 18 - Female - $82975.2
CUST-25924 - 18 - Female - $83053.7
CUST-67656 - 18 - Female - $83641.7
CUST-95691 - 18 - Female - $84138.3
CUST-42578 - 18 - Female - $84372.8
CUST-24850 - 18 - Female - $84626.1
CUST-37746 - 18 - Female - $85654.4
CUST-33494 - 18 - Female - $85848.7
CUST-38343 - 18 - Female - $86094.1
CUST-42181 - 18 - Female - $86294
CUST-29543 - 18 - Female - $87495.3
CUST-89236 - 18 - Female - $88367.8
CUST-11831 - 18 - Female - $88474.7
CUST-32903 - 18 - Female - $88989.3
CUST-16280 - 18 - Female - $89182.2
CUST-29557 - 18 - Female - $89354.7
CUST-89091 - 18 - Female - $89652.6
CUST-61720 - 18 - Female - $89778.2
CUST-51069 - 18 - Female - $90538.8
CUST-91590 - 18 - Female - $90832.2
CUST-24760 - 18 - Female - $91120.4
CUST-74832 - 18 - Female - $91339.5
CUST-11897 - 18 - Female - $91942.2
CUST-99084 - 18 - Female - $91955.9
CUST-25312 - 18 - Female - $91961
CUST-28484 - 18 - Female - $92204.1
CUST-49690 - 18 - Female - $92575.9
CUST-66119 - 18 - Female - $93607.7
CUST-50439 - 18 - Female - $93655.2
CUST-10598 - 18 - Female - $93901.2
CUST-65616 - 18 - Female - $93969.6
CUST-12659 - 18 - Female - $93996.5
CUST-39701 - 18 - Female - $94016
CUST-98540 - 18 - Female - $94038.3
CUST-61631 - 18 - Female - $94149.6
CUST-68630 - 18 - Female - $94674.7
CUST-48706 - 18 - Female - $94688.7
CUST-45954 - 18 - Female - $94886.1
CUST-93822 - 18 - Female - $95043.8
CUST-72357 - 18 - Female - $95660.9
CUST-83768 - 18 - Female - $95930.1
CUST-12393 - 18 - Female - $96338.1
CUST-91695 - 18 - Female - $96345.8
CUST-30077 - 18 - Female - $96414.9
CUST-77291 - 18 - Female - $97001.9
CUST-89601 - 18 - Female - $97163.9
CUST-81947 - 18 - Female - $97321.3
CUST-60142 - 18 - Female - $97393.2
CUST-47900 - 18 - Female - $98818.1
CUST-74385 - 18 - Female - $99215.3
CUST-51049 - 18 - Female - $99957.2
CUST-69436 - 18 - Female - $100722
CUST-69347 - 18 - Female - $101349
CUST-62835 - 18 - Female - $101938
CUST-67618 - 18 - Female - $102102
CUST-15837 - 18 - Female - $102252
CUST-74136 - 18 - Female - $102694
CUST-20867 - 18 - Female - $102825
CUST-31065 - 18 - Female - $102852
CUST-28360 - 18 - Female - $102954
CUST-77134 - 18 - Female - $103004
CUST-84208 - 18 - Female - $103182
CUST-91434 - 18 - Female - $103817
CUST-57591 - 18 - Female - $104308
CUST-26219 - 18 - Female - $104548
CUST-22587 - 18 - Female - $105014
CUST-99290 - 18 - Female - $105554
CUST-23608 - 18 - Female - $105910
CUST-16416 - 18 - Female - $105969
CUST-44529 - 18 - Female - $106063
CUST-16792 - 18 - Female - $107070
CUST-62748 - 18 - Female - $107908
CUST-60480 - 18 - Female - $108011
CUST-67381 - 18 - Female - $108078
CUST-90666 - 18 - Female - $108252
CUST-51942 - 18 - Female - $108566
CUST-57441 - 18 - Female - $108625
CUST-24435 - 18 - Female - $108780
CUST-72015 - 18 - Female - $109236
CUST-44464 - 18 - Female - $109429
CUST-50981 - 18 - Female - $109444
CUST-83635 - 18 - Female - $109665
CUST-48732 - 18 - Female - $109753
CUST-72686 - 18 - Female - $110145
CUST-31293 - 18 - Female - $110578
CUST-58241 - 18 - Female - $111215
CUST-44339 - 18 - Female - $112329
CUST-10227 - 18 - Female - $112458
CUST-40358 - 18 - Female - $112900
CUST-62474 - 18 - Female - $114712
CUST-74871 - 18 - Female - $114894
CUST-65215 - 18 - Female - $115160
CUST-80530 - 18 - Female - $116187
CUST-74738 - 18 - Female - $116252
CUST-26062 - 18 - Female - $116379
CUST-18535 - 18 - Female - $116480
CUST-22273 - 18 - Female - $117478
CUST-78484 - 18 - Female - $117664
CUST-87982 - 18 - Female - $117872
CUST-79761 - 18 - Female - $118005
CUST-56284 - 18 - Female - $118016
CUST-27504 - 18 - Female - $118143
CUST-63337 - 18 - Female - $118822
CUST-93217 - 18 - Female - $119085
CUST-79108 - 18 - Female - $119116
CUST-10167 - 18 - Female - $120006
CUST-63096 - 18 - Female - $120177
CUST-77627 - 18 - Female - $120277
CUST-72224 - 18 - Female - $120475
CUST-21949 - 18 - Female - $120648
CUST-57806 - 18 - Female - $120700
CUST-61628 - 18 - Female - $120765
CUST-38854 - 18 - Female - $120801
CUST-31359 - 18 - Female - $120851
CUST-66615 - 18 - Female - $121043
CUST-66897 - 18 - Female - $121455
CUST-87024 - 18 - Female - $121548
CUST-93297 - 18 - Female - $121748
CUST-22420 - 18 - Female - $121898
CUST-23436 - 18 - Female - $122512
CUST-41248 - 18 - Female - $122848
CUST-65525 - 18 - Female - $123909
CUST-40665 - 18 - Female - $124045
CUST-53945 - 18 - Female - $124516
CUST-27106 - 18 - Female - $124705
CUST-32555 - 18 - Female - $124746
CUST-68743 - 18 - Female - $125213
CUST-27433 - 18 - Female - $125791
CUST-59242 - 18 - Female - $126144
CUST-48212 - 18 - Female - $126189
CUST-87083 - 18 - Female - $127138
CUST-19113 - 18 - Female - $127327
CUST-17505 - 18 - Female - $127636
CUST-73309 - 18 - Female - $128007
CUST-92283 - 18 - Female - $128694
CUST-68489 - 18 - Female - $128966
CUST-64445 - 18 - Female - $129028
CUST-12129 - 18 - Female - $129526
CUST-10984 - 18 - Female - $129628
CUST-15830 - 18 - Female - $130130
CUST-80456 - 18 - Female - $130199
CUST-93809 - 18 - Female - $130272
CUST-27438 - 18 - Female - $130283
CUST-94898 - 18 - Female - $131528
CUST-62511 - 18 - Female - $131625
CUST-16933 - 18 - Female - $131785
CUST-11540 - 18 - Female - $132291
CUST-84142 - 18 - Female - $132320
CUST-53957 - 18 - Female - $132353
CUST-17084 - 18 - Female - $132511
CUST-17049 - 18 - Female - $134513
CUST-21148 - 18 - Female - $134781
CUST-88870 - 18 - Female - $134943
CUST-20279 - 18 - Female - $135032
CUST-13968 - 18 - Female - $135105
CUST-15869 - 18 - Female - $135111
CUST-73402 - 18 - Female - $135183
CUST-30964 - 18 - Female - $135592
CUST-31895 - 18 - Female - $135801
CUST-26637 - 18 - Female - $135817
CUST-74440 - 18 - Female - $136641
CUST-21619 - 18 - Female - $136917
CUST-27353 - 18 - Female - $137499
CUST-96400 - 18 - Female - $137542
CUST-20900 - 18 - Female - $137547
CUST-52097 - 18 - Female - $137654
CUST-33364 - 18 - Female - $137939
CUST-61446 - 18 - Female - $137953
CUST-15578 - 18 - Female - $138251
CUST-24090 - 18 - Female - $138336
CUST-71744 - 18 - Female - $138401
CUST-25979 - 18 - Female - $138436
CUST-97248 - 18 - Female - $138605
CUST-14160 - 18 - Female - $139476
CUST-68293 - 18 - Female - $140303
CUST-30888 - 18 - Female - $140430
CUST-70232 - 18 - Female - $140493
CUST-64052 - 18 - Female - $140586
CUST-27217 - 18 - Female - $140658
CUST-95885 - 18 - Female - $141037
CUST-59229 - 18 - Female - $141101
CUST-58446 - 18 - Female - $141226
CUST-42344 - 18 - Female - $141322
CUST-31883 - 18 - Female - $141463
CUST-70946 - 18 - Female - $142132
CUST-56878 - 18 - Female - $142292
CUST-49055 - 18 - Female - $143101
CUST-94279 - 18 - Female - $143547
CUST-65438 - 18 - Female - $143601
CUST-40869 - 18 - Female - $143670
CUST-58694 - 18 - Female - $144219
CUST-25194 - 18 - Female - $144544
CUST-76167 - 18 - Female - $144813
CUST-20513 - 18 - Female - $144847
CUST-45504 - 18 - Female - $144872
CUST-13636 - 18 - Female - $145331
CUST-83831 - 18 - Female - $145956
CUST-53301 - 18 - Female - $146217
CUST-16865 - 18 - Female - $146217
CUST-13840 - 18 - Female - $146729
CUST-20646 - 18 - Female - $147389
CUST-67569 - 18 - Female - $147643
CUST-92636 - 18 - Female - $147645
CUST-54253 - 18 - Female - $147742
CUST-25895 - 18 - Female - $147764
CUST-17338 - 18 - Female - $147862
CUST-40767 - 18 - Female - $148667
CUST-32047 - 18 - Female - $148835
CUST-23903 - 18 - Female - $148836
CUST-59249 - 18 - Female - $148894
CUST-42653 - 18 - Female - $148981
CUST-23718 - 18 - Female - $149492
CUST-59189 - 18 - Female - $149772
CUST-44190 - 18 - Female - $149876
CUST-32954 - 18 - Female - $150055
CUST-25707 - 18 - Female - $150569
CUST-41381 - 18 - Female - $151045
CUST-37626 - 18 - Female - $151215
CUST-15521 - 18 - Female - $152015
CUST-37278 - 18 - Female - $153261
CUST-78673 - 18 - Female - $153580
CUST-55934 - 18 - Female - $153760
CUST-33386 - 18 - Female - $154003
CUST-88541 - 18 - Female - $154076
CUST-88880 - 18 - Female - $154640
CUST-78986 - 18 - Female - $155136
CUST-83220 - 18 - Female - $155303
CUST-30552 - 18 - Female - $155434
CUST-21720 - 18 - Female - $155620
CUST-72073 - 18 - Female - $155793
CUST-79383 - 18 - Female - $156616
CUST-23893 - 18 - Female - $157428
CUST-36355 - 18 - Female - $157442
CUST-45975 - 18 - Female - $157744
CUST-28056 - 18 - Female - $157933
CUST-45176 - 18 - Female - $158079
CUST-65294 - 18 - Female - $159042
CUST-20484 - 18 - Female - $159589
CUST-37536 - 18 - Female - $159677
CUST-77833 - 18 - Female - $160324
CUST-20620 - 18 - Female - $161850
CUST-77881 - 18 - Female - $161878
CUST-49962 - 18 - Female - $162349
CUST-99465 - 18 - Female - $163138
CUST-51201 - 18 - Female - $163141
CUST-93826 - 18 - Female - $163715
CUST-32952 - 18 - Female - $163917
CUST-91847 - 18 - Female - $164418
CUST-10644 - 18 - Female - $164760
CUST-47969 - 18 - Female - $164860
CUST-83792 - 18 - Female - $164981
CUST-92541 - 18 - Female - $165491
CUST-97405 - 18 - Female - $165598
CUST-66537 - 18 - Female - $165613
CUST-88559 - 18 - Female - $165823
CUST-70058 - 18 - Female - $166032
CUST-79420 - 18 - Female - $166268
CUST-82299 - 18 - Female - $166334
CUST-39256 - 18 - Female - $167720
CUST-45733 - 18 - Female - $167888
CUST-31918 - 18 - Female - $168017
CUST-57231 - 18 - Female - $168529
CUST-16194 - 18 - Female - $168617
CUST-55266 - 18 - Female - $169549
CUST-41819 - 18 - Female - $169722
CUST-85096 - 18 - Female - $170003
CUST-81943 - 18 - Female - $170082
CUST-60455 - 18 - Female - $170098
CUST-80175 - 18 - Female - $170525
CUST-88632 - 18 - Female - $170556
CUST-37725 - 18 - Female - $171174
CUST-58143 - 18 - Female - $171308
CUST-37280 - 18 - Female - $171822
CUST-85718 - 18 - Female - $172028
CUST-11471 - 18 - Female - $172192
CUST-64505 - 18 - Female - $172259
CUST-88620 - 18 - Female - $172386
CUST-97968 - 18 - Female - $172395
CUST-66221 - 18 - Female - $172883
CUST-13876 - 18 - Female - $173009
CUST-77693 - 18 - Female - $173072
CUST-61831 - 18 - Female - $173305
CUST-86392 - 18 - Female - $174861
CUST-41290 - 18 - Female - $175913
CUST-39187 - 18 - Female - $175963
CUST-77805 - 18 - Female - $176542
CUST-78921 - 18 - Female - $176916
CUST-61298 - 18 - Female - $176952
CUST-96510 - 18 - Female - $177104
CUST-92096 - 18 - Female - $177220
CUST-37498 - 18 - Female - $177410
CUST-12866 - 18 - Female - $177624
CUST-25358 - 18 - Female - $178045
CUST-82168 - 18 - Female - $178105
CUST-86460 - 18 - Female - $178709
CUST-49164 - 18 - Female - $178919
CUST-13710 - 18 - Female - $178925
CUST-49539 - 18 - Female - $179303
CUST-19446 - 18 - Female - $179898
CUST-94226 - 18 - Female - $180451
CUST-18152 - 18 - Female - $181584
CUST-33651 - 18 - Female - $183216
CUST-35597 - 18 - Female - $183474
CUST-39386 - 18 - Female - $184080
CUST-25208 - 18 - Female - $184100
CUST-74216 - 18 - Female - $184458
CUST-32425 - 18 - Female - $184518
CUST-10978 - 18 - Female - $185039
CUST-69329 - 18 - Female - $185117
CUST-72545 - 18 - Female - $185192
CUST-52260 - 18 - Female - $185369
CUST-95122 - 18 - Female - $185898
CUST-91443 - 18 - Female - $186112
CUST-46311 - 18 - Female - $186148
CUST-47489 - 18 - Female - $186990
CUST-51596 - 18 - Female - $187392
CUST-21156 - 18 - Female - $187922
CUST-43819 - 18 - Female - $189054
CUST-70295 - 18 - Female - $189200
CUST-29126 - 18 - Female - $189677
CUST-98470 - 18 - Female - $190382
CUST-33955 - 18 - Female - $190931
CUST-28422 - 18 - Female - $191034
CUST-30433 - 18 - Female - $191315
CUST-65412 - 18 - Female - $191392
CUST-30856 - 18 - Female - $191857
CUST-41238 - 18 - Female - $192231
CUST-42556 - 18 - Female - $192430
CUST-74961 - 18 - Female - $192802
CUST-42292 - 18 - Female - $192960
CUST-57704 - 18 - Female - $193128
CUST-42424 - 18 - Female - $193594
CUST-92557 - 18 - Female - $193916
CUST-94802 - 18 - Female - $194113
CUST-43809 - 18 - Female - $194587
CUST-51328 - 18 - Female - $194936
CUST-12345 - 18 - Female - $195260
CUST-20056 - 18 - Female - $195416
CUST-89924 - 18 - Female - $196093
CUST-26488 - 18 - Female - $196173
CUST-57024 - 18 - Female - $196729
CUST-97019 - 18 - Female - $196833
CUST-75546 - 18 - Female - $196844
CUST-56845 - 18 - Female - $196905
CUST-57181 - 18 - Female - $197073
CUST-86487 - 18 - Female - $197073
CUST-35517 - 18 - Female - $197373
CUST-99717 - 18 - Female - $197688
CUST-12527 - 18 - Female - $197767
CUST-52720 - 18 - Female - $198413
CUST-54701 - 18 - Female - $198452
CUST-32789 - 18 - Female - $199430
CUST-39568 - 18 - Female - $199975
CUST-43305 - 18 - Male - $30498.6
CUST-33328 - 18 - Male - $30896.8
CUST-76314 - 18 - Male - $32135.4
CUST-13604 - 18 - Male - $32322.7
CUST-70253 - 18 - Male - $34185.2
CUST-43813 - 18 - Male - $34716.8
CUST-67731 - 18 - Male - $35062.5
CUST-49108 - 18 - Male - $35321.4
CUST-21834 - 18 - Male - $35670.1
CUST-94906 - 18 - Male - $35714.8
CUST-96858 - 18 - Male - $36024.3
CUST-59842 - 18 - Male - $36182.5
CUST-62632 - 18 - Male - $36290.5
CUST-38962 - 18 - Male - $36351
CUST-95523 - 18 - Male - $36456.8
CUST-50534 - 18 - Male - $36599.9
CUST-91079 - 18 - Male - $37579.1
CUST-15588 - 18 - Male - $37987.9
CUST-75998 - 18 - Male - $38701.7
CUST-44144 - 18 - Male - $39025
CUST-42191 - 18 - Male - $40395.8
CUST-24608 - 18 - Male - $41361.2
CUST-21934 - 18 - Male - $41757.4
CUST-70824 - 18 - Male - $41816.5
CUST-26748 - 18 - Male - $42294.3
CUST-11001 - 18 - Male - $42511.9
CUST-24432 - 18 - Male - $42683.5
CUST-76264 - 18 - Male - $43124
CUST-85972 - 18 - Male - $43975.2
CUST-95557 - 18 - Male - $44081.7
CUST-36054 - 18 - Male - $44182.8
CUST-52224 - 18 - Male - $44195.9
CUST-31449 - 18 - Male - $44746.8
CUST-87952 - 18 - Male - $45271
CUST-47223 - 18 - Male - $45663.9
CUST-73937 - 18 - Male - $45842.5
CUST-98787 - 18 - Male - $45891.8
CUST-81902 - 18 - Male - $45912.2
CUST-68989 - 18 - Male - $46881
CUST-63589 - 18 - Male - $47227
CUST-85245 - 18 - Male - $47383.5
CUST-78134 - 18 - Male - $48929.2
CUST-65153 - 18 - Male - $49008
CUST-58281 - 18 - Male - $49095.5
CUST-57423 - 18 - Male - $49195.7
CUST-12116 - 18 - Male - $49375.2
CUST-74992 - 18 - Male - $49860.4
CUST-67233 - 18 - Male - $50030.8
CUST-72241 - 18 - Male - $50189.8
CUST-20301 - 18 - Male - $50308.7
CUST-96567 - 18 - Male - $50691.6
CUST-67504 - 18 - Male - $51065.3
CUST-14579 - 18 - Male - $51226.8
CUST-18245 - 18 - Male - $51597.4
CUST-51066 - 18 - Male - $51969.8
CUST-87722 - 18 - Male - $53763.4
CUST-14997 - 18 - Male - $54303.4
CUST-69220 - 18 - Male - $54344.4
CUST-45855 - 18 - Male - $54597.9
CUST-38921 - 18 - Male - $54675.6
CUST-14407 - 18 - Male - $54899.4
CUST-85335 - 18 - Male - $55529.2
CUST-50068 - 18 - Male - $55585.6
CUST-86059 - 18 - Male - $55605.9
CUST-62345 - 18 - Male - $55845.7
CUST-62360 - 18 - Male - $55853.6
CUST-41155 - 18 - Male - $56389.5
CUST-63158 - 18 - Male - $56460.4
CUST-60358 - 18 - Male - $56503.4
CUST-85390 - 18 - Male - $56972.7
CUST-30717 - 18 - Male - $57380.2
CUST-77671 - 18 - Male - $57498.6
CUST-18417 - 18 - Male - $57614.7
CUST-53243 - 18 - Male - $57690.1
CUST-26318 - 18 - Male - $57977.6
CUST-84210 - 18 - Male - $58328.9
CUST-48608 - 18 - Male - $58807.9
CUST-63419 - 18 - Male - $58988.2
CUST-91671 - 18 - Male - $59148.2
CUST-94716 - 18 - Male - $61049.4
CUST-54373 - 18 - Male - $61138.5
CUST-46353 - 18 - Male - $61207.9
CUST-88336 - 18 - Male - $61380.6
CUST-43528 - 18 - Male - $61543.8
CUST-30180 - 18 - Male - $61610.7
CUST-81273 - 18 - Male - $62456.9
CUST-46311 - 18 - Male - $62982
CUST-46911 - 18 - Male - $63323
CUST-30944 - 18 - Male - $63407.8
CUST-33378 - 18 - Male - $63613.8
CUST-96040 - 18 - Male - $63804.8
CUST-95627 - 18 - Male - $64046.7
CUST-81551 - 18 - Male - $64248.3
CUST-86796 - 18 - Male - $64276
CUST-82601 - 18 - Male - $64401.2
CUST-60046 - 18 - Male - $64468.2
CUST-53852 - 18 - Male - $64733.9
CUST-91641 - 18 - Male - $65551.6
CUST-14141 - 18 - Male - $65681.7
CUST-39245 - 18 - Male - $66089.1
CUST-20412 - 18 - Male - $66219.9
CUST-98700 - 18 - Male - $66421.6
CUST-68934 - 18 - Male - $67334.8
CUST-75833 - 18 - Male - $68148.5
CUST-33971 - 18 - Male - $68200.6
CUST-15141 - 18 - Male - $68621.5
CUST-87450 - 18 - Male - $68991.5
CUST-70038 - 18 - Male - $69124.6
CUST-18519 - 18 - Male - $69777.9
CUST-60273 - 18 - Male - $69874
CUST-87636 - 18 - Male - $69968.8
CUST-82261 - 18 - Male - $70755.7
CUST-79852 - 18 - Male - $71243.1
CUST-92377 - 18 - Male - $71776.2
CUST-95534 - 18 - Male - $71862.5
CUST-42182 - 18 - Male - $72120
CUST-46771 - 18 - Male - $72145.2
CUST-66233 - 18 - Male - $72305.6
CUST-45473 - 18 - Male - $72417.2
CUST-74428 - 18 - Male - $72848.8
CUST-59993 - 18 - Male - $72940.9
CUST-97358 - 18 - Male - $73027.6
CUST-56474 - 18 - Male - $73223.1
CUST-80039 - 18 - Male - $73557.2
CUST-92220 - 18 - Male - $73558.2
CUST-72043 - 18 - Male - $73903.6
CUST-91802 - 18 - Male - $74529.6
CUST-19927 - 18 - Male - $74638
CUST-95917 - 18 - Male - $75444
CUST-11857 - 18 - Male - $75750.8
CUST-46060 - 18 - Male - $76459.2
CUST-54574 - 18 - Male - $76865.9
CUST-68138 - 18 - Male - $77452.8
CUST-11232 - 18 - Male - $77703.7
CUST-76959 - 18 - Male - $77894.8
CUST-16597 - 18 - Male - $77914.8
CUST-59203 - 18 - Male - $77940.8
CUST-76461 - 18 - Male - $77974.2
CUST-55803 - 18 - Male - $77980.6
CUST-83517 - 18 - Male - $78182.5
CUST-91919 - 18 - Male - $78553.3
CUST-46350 - 18 - Male - $78586.4
CUST-50929 - 18 - Male - $78852.9
CUST-39983 - 18 - Male - $79022.3
CUST-61712 - 18 - Male - $79099.3
CUST-55359 - 18 - Male - $79377.9
CUST-46756 - 18 - Male - $79980.5
CUST-30669 - 18 - Male - $80374.6
CUST-88494 - 18 - Male - $81363.7
CUST-79682 - 18 - Male - $81572.9
CUST-78303 - 18 - Male - $81861.9
CUST-80979 - 18 - Male - $81976.7
CUST-24557 - 18 - Male - $82113
CUST-77901 - 18 - Male - $82498
CUST-72257 - 18 - Male - $82840
CUST-31874 - 18 - Male - $83046.3
CUST-24629 - 18 - Male - $83132.2
CUST-44998 - 18 - Male - $83274.1
CUST-75563 - 18 - Male - $83344
CUST-56722 - 18 - Male - $83699.4
CUST-94688 - 18 - Male - $83728.6
CUST-52448 - 18 - Male - $83820.5
CUST-88727 - 18 - Male - $84010.2
CUST-69742 - 18 - Male - $85647.1
